x0,y0,r0,dx0,dy0,x1,y1,r1,dx1,dy1,x2,y2,r2,dx2,dy2,x3,y3,r3,dx3,dy3
7.220000000000038,-3.790000000000003,0.4,-0.2,-1.1,8.21000000000005,2.0,0.4,-1.1,0.0,11.21000000000005,-1.0,0.4,-1.1,0.0,16.21000000000005,1.6,0.4,-1.1,0.0
7.200000000000038,-3.900000000000003,0.4,-0.2,-1.1,8.100000000000051,2.0,0.4,-1.1,0.0,11.100000000000051,-1.0,0.4,-1.1,0.0,16.10000000000005,1.6,0.4,-1.1,0.0
7.180000000000039,-4.010000000000003,0.4,-0.2,-1.1,7.990000000000051,2.0,0.4,-1.1,0.0,10.990000000000052,-1.0,0.4,-1.1,0.0,15.990000000000052,1.6,0.4,-1.1,0.0
7.160000000000039,-4.120000000000004,0.4,-0.2,-1.1,7.8800000000000505,2.0,0.4,-1.1,0.0,10.880000000000052,-1.0,0.4,-1.1,0.0,15.880000000000052,1.6,0.4,-1.1,0.0
7.14000000000004,-4.230000000000004,0.4,-0.2,-1.1,7.77000000000005,2.0,0.4,-1.1,0.0,10.770000000000053,-1.0,0.4,-1.1,0.0,15.770000000000053,1.6,0.4,-1.1,0.0
7.12000000000004,-4.340000000000004,0.4,-0.2,-1.1,7.66000000000005,2.0,0.4,-1.1,0.0,10.660000000000053,-1.0,0.4,-1.1,0.0,15.660000000000053,1.6,0.4,-1.1,0.0
7.1000000000000405,-4.450000000000005,0.4,-0.2,-1.1,7.55000000000005,2.0,0.4,-1.1,0.0,10.550000000000054,-1.0,0.4,-1.1,0.0,15.550000000000054,1.6,0.4,-1.1,0.0
7.080000000000041,-4.560000000000005,0.4,-0.2,-1.1,7.440000000000049,2.0,0.4,-1.1,0.0,10.440000000000055,-1.0,0.4,-1.1,0.0,15.440000000000055,1.6,0.4,-1.1,0.0
7.060000000000041,-4.670000000000005,0.4,-0.2,-1.1,7.330000000000049,2.0,0.4,-1.1,0.0,10.330000000000055,-1.0,0.4,-1.1,0.0,15.330000000000055,1.6,0.4,-1.1,0.0
7.040000000000042,-4.780000000000006,0.4,-0.2,-1.1,7.220000000000049,2.0,0.4,-1.1,0.0,10.220000000000056,-1.0,0.4,-1.1,0.0,15.220000000000056,1.6,0.4,-1.1,0.0
7.020000000000042,-4.890000000000006,0.4,-0.2,-1.1,7.110000000000048,2.0,0.4,-1.1,0.0,10.110000000000056,-1.0,0.4,-1.1,0.0,15.110000000000056,1.6,0.4,-1.1,0.0
7.000000000000043,-5.000000000000006,0.4,-0.2,-1.1,7.000000000000048,2.0,0.4,-1.1,0.0,10.000000000000057,-1.0,0.4,-1.1,0.0,15.000000000000057,1.6,0.4,-1.1,0.0
6.980000000000043,-5.1100000000000065,0.4,-0.2,-1.1,6.890000000000048,2.0,0.4,-1.1,0.0,9.890000000000057,-1.0,0.4,-1.1,0.0,14.890000000000057,1.6,0.4,-1.1,0.0
6.9600000000000435,-5.220000000000007,0.4,-0.2,-1.1,6.780000000000047,2.0,0.4,-1.1,0.0,9.780000000000058,-1.0,0.4,-1.1,0.0,14.780000000000058,1.6,0.4,-1.1,0.0
6.940000000000044,-5.330000000000007,0.4,-0.2,-1.1,6.670000000000047,2.0,0.4,-1.1,0.0,9.670000000000059,-1.0,0.4,-1.1,0.0,14.670000000000059,1.6,0.4,-1.1,0.0
6.920000000000044,-5.4400000000000075,0.4,-0.2,-1.1,6.560000000000047,2.0,0.4,-1.1,0.0,9.56000000000006,-1.0,0.4,-1.1,0.0,14.56000000000006,1.6,0.4,-1.1,0.0
6.900000000000045,-5.550000000000008,0.4,-0.2,-1.1,6.450000000000046,2.0,0.4,-1.1,0.0,9.45000000000006,-1.0,0.4,-1.1,0.0,14.45000000000006,1.6,0.4,-1.1,0.0
6.880000000000045,-5.660000000000008,0.4,-0.2,-1.1,6.340000000000046,2.0,0.4,-1.1,0.0,9.34000000000006,-1.0,0.4,-1.1,0.0,14.34000000000006,1.6,0.4,-1.1,0.0
6.860000000000046,-5.7700000000000085,0.4,-0.2,-1.1,6.230000000000046,2.0,0.4,-1.1,0.0,9.23000000000006,-1.0,0.4,-1.1,0.0,14.23000000000006,1.6,0.4,-1.1,0.0
6.840000000000046,-5.880000000000009,0.4,-0.2,-1.1,6.120000000000045,2.0,0.4,-1.1,0.0,9.120000000000061,-1.0,0.4,-1.1,0.0,14.120000000000061,1.6,0.4,-1.1,0.0
6.8200000000000465,-5.990000000000009,0.4,-0.2,-1.1,6.010000000000045,2.0,0.4,-1.1,0.0,9.010000000000062,-1.0,0.4,-1.1,0.0,14.010000000000062,1.6,0.4,-1.1,0.0
6.800000000000047,-6.100000000000009,0.4,-0.2,-1.1,5.900000000000045,2.0,0.4,-1.1,0.0,8.900000000000063,-1.0,0.4,-1.1,0.0,13.900000000000063,1.6,0.4,-1.1,0.0
6.780000000000047,-6.21000000000001,0.4,-0.2,-1.1,5.7900000000000444,2.0,0.4,-1.1,0.0,8.790000000000063,-1.0,0.4,-1.1,0.0,13.790000000000063,1.6,0.4,-1.1,0.0
6.760000000000048,-6.32000000000001,0.4,-0.2,-1.1,5.680000000000044,2.0,0.4,-1.1,0.0,8.680000000000064,-1.0,0.4,-1.1,0.0,13.680000000000064,1.6,0.4,-1.1,0.0
6.740000000000048,-6.43000000000001,0.4,-0.2,-1.1,5.570000000000044,2.0,0.4,-1.1,0.0,8.570000000000064,-1.0,0.4,-1.1,0.0,13.570000000000064,1.6,0.4,-1.1,0.0
6.720000000000049,-6.540000000000011,0.4,-0.2,-1.1,5.4600000000000435,2.0,0.4,-1.1,0.0,8.460000000000065,-1.0,0.4,-1.1,0.0,13.460000000000065,1.6,0.4,-1.1,0.0
6.700000000000049,-6.650000000000011,0.4,-0.2,-1.1,5.350000000000043,2.0,0.4,-1.1,0.0,8.350000000000065,-1.0,0.4,-1.1,0.0,13.350000000000065,1.6,0.4,-1.1,0.0
6.6800000000000495,-6.760000000000011,0.4,-0.2,-1.1,5.240000000000043,2.0,0.4,-1.1,0.0,8.240000000000066,-1.0,0.4,-1.1,0.0,13.240000000000066,1.6,0.4,-1.1,0.0
