x0,y0,r0,dx0,dy0,x1,y1,r1,dx1,dy1,x2,y2,r2,dx2,dy2
-7.865000000000007,-6.365000000000006,0.4,-1.2,-1.2,-2.275000000000002,-3.7750000000000035,0.4,-1.2,-1.2,2.9149999999999983,3.514999999999998,0.4,-1.2,-1.2
-7.985000000000007,-6.4850000000000065,0.4,-1.2,-1.2,-2.3950000000000022,-3.8950000000000036,0.4,-1.2,-1.2,2.794999999999998,3.394999999999998,0.4,-1.2,-1.2
-8.105000000000008,-6.605000000000007,0.4,-1.2,-1.2,-2.5150000000000023,-4.015000000000003,0.4,-1.2,-1.2,2.674999999999998,3.2749999999999977,0.4,-1.2,-1.2
-8.225000000000007,-6.725000000000007,0.4,-1.2,-1.2,-2.6350000000000025,-4.135000000000003,0.4,-1.2,-1.2,2.554999999999998,3.1549999999999976,0.4,-1.2,-1.2
-8.345000000000006,-6.845000000000007,0.4,-1.2,-1.2,-2.7550000000000026,-4.2550000000000034,0.4,-1.2,-1.2,2.434999999999998,3.0349999999999975,0.4,-1.2,-1.2
-8.465000000000005,-6.965000000000007,0.4,-1.2,-1.2,-2.8750000000000027,-4.3750000000000036,0.4,-1.2,-1.2,2.3149999999999977,2.9149999999999974,0.4,-1.2,-1.2
-8.585000000000004,-7.085000000000007,0.4,-1.2,-1.2,-2.9950000000000028,-4.495000000000004,0.4,-1.2,-1.2,2.1949999999999976,2.7949999999999973,0.4,-1.2,-1.2
-8.705000000000004,-7.205000000000007,0.4,-1.2,-1.2,-3.115000000000003,-4.615000000000004,0.4,-1.2,-1.2,2.0749999999999975,2.674999999999997,0.4,-1.2,-1.2
-8.825000000000003,-7.325000000000007,0.4,-1.2,-1.2,-3.235000000000003,-4.735000000000004,0.4,-1.2,-1.2,1.9549999999999974,2.554999999999997,0.4,-1.2,-1.2
-8.945000000000002,-7.445000000000007,0.4,-1.2,-1.2,-3.355000000000003,-4.855000000000004,0.4,-1.2,-1.2,1.8349999999999973,2.434999999999997,0.4,-1.2,-1.2
-9.065000000000001,-7.5650000000000075,0.4,-1.2,-1.2,-3.475000000000003,-4.975000000000004,0.4,-1.2,-1.2,1.7149999999999972,2.314999999999997,0.4,-1.2,-1.2
